sample_id,teaching_task_id,candidate_classroom_id,candidate_time_slot_id,course_type,total_hours,required_room_type,class_group_count,total_student_count,teacher_department,teacher_title,teacher_max_weekly_hours,room_capacity,room_type,room_building,capacity_margin,capacity_ratio,week_number,day_of_week,period_index,is_morning,is_afternoon,is_evening,is_early_period,is_late_period,teacher_occupied_at_slot,class_occupied_at_slot,room_occupied_at_slot,teacher_day_load,class_day_load,teacher_week_load,class_week_load,is_capacity_enough,is_room_type_match,has_teacher_conflict,has_class_conflict,has_room_conflict,has_hard_conflict,sample_weight,score,reject_reason
confirmed_item_58679,16,3,374,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,14,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58680,16,3,187,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,7,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58681,16,3,189,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,9,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58682,16,3,480,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,12,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58683,16,3,365,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58684,16,3,197,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,17,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58685,16,3,420,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,6,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58686,16,7,348,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼B座,37,1.8605,6,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58687,16,3,175,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,13,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58688,16,3,456,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,6,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58689,16,3,498,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,12,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58690,16,3,430,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,16,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58691,16,3,171,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,9,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58692,16,3,334,专业核心课,48,,1,43,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼A座,37,1.8605,10,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58693,17,18,425,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,34,1.9444,11,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58694,17,5,244,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼A座,24,1.6667,10,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58695,17,18,485,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,34,1.9444,17,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58696,17,9,458,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,24,1.6667,8,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58697,17,10,220,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,24,1.6667,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58698,17,15,492,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,24,1.6667,6,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58699,17,9,251,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,24,1.6667,17,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58700,17,9,374,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,24,1.6667,14,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58701,17,5,457,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼A座,24,1.6667,7,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58702,17,18,502,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,34,1.9444,16,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58703,17,9,337,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,24,1.6667,13,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58704,17,17,191,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,34,1.9444,11,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58705,17,14,352,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,24,1.6667,10,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58706,17,14,503,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,24,1.6667,17,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58707,17,5,367,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼A座,24,1.6667,7,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58708,17,17,330,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,34,1.9444,6,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58709,17,10,299,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,24,1.6667,11,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58710,17,15,243,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,24,1.6667,9,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58711,17,15,365,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,24,1.6667,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58712,17,5,477,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼A座,24,1.6667,9,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58713,17,18,194,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,34,1.9444,14,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58714,17,10,353,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,60,机房/实验室,综合楼B座,24,1.6667,11,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58715,17,18,424,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,34,1.9444,10,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58716,17,18,431,专业核心课,48,,1,36,电子信息与计算机工程系,副教授,12,70,普通教室,综合楼B座,34,1.9444,17,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58717,18,15,485,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房实验室,综合楼C座,22,1.5789,17,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58718,18,10,350,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房/实验室,综合楼B座,22,1.5789,8,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58719,18,10,193,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房/实验室,综合楼B座,22,1.5789,13,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58720,18,5,192,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房/实验室,综合楼A座,22,1.5789,12,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58721,18,5,320,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房/实验室,综合楼A座,22,1.5789,14,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58722,18,9,440,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房/实验室,综合楼B座,22,1.5789,8,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58723,18,14,212,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房实验室,综合楼C座,22,1.5789,14,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58724,18,9,214,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房/实验室,综合楼B座,22,1.5789,16,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58725,18,5,318,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房/实验室,综合楼A座,22,1.5789,12,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58726,18,14,201,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房实验室,综合楼C座,22,1.5789,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58727,18,5,346,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房/实验室,综合楼A座,22,1.5789,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58728,18,5,209,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房/实验室,综合楼A座,22,1.5789,11,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58729,18,14,472,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房实验室,综合楼C座,22,1.5789,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58730,18,15,437,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房实验室,综合楼C座,22,1.5789,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58731,18,10,445,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房/实验室,综合楼B座,22,1.5789,13,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58732,18,14,358,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房实验室,综合楼C座,22,1.5789,16,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58733,18,10,219,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房/实验室,综合楼B座,22,1.5789,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58734,18,17,338,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,70,普通教室,综合楼B座,32,1.8421,14,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58735,18,18,228,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,70,普通教室,综合楼B座,32,1.8421,12,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58736,18,14,195,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房实验室,综合楼C座,22,1.5789,15,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58737,18,17,455,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,70,普通教室,综合楼B座,32,1.8421,5,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58738,18,17,227,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,70,普通教室,综合楼B座,32,1.8421,11,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58739,18,5,474,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,60,机房/实验室,综合楼A座,22,1.5789,6,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58740,18,18,438,专业核心课,48,,1,38,电子信息与计算机工程系,教授,12,70,普通教室,综合楼B座,32,1.8421,6,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58741,19,11,204,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,6,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58742,19,11,463,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,13,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58743,19,11,301,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,13,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58744,19,11,479,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,11,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58745,19,11,220,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58746,19,11,302,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,14,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58747,19,11,227,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,11,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58748,19,11,293,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,5,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58749,19,11,292,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58750,19,11,326,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58751,19,11,419,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58752,19,11,330,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,6,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58753,19,11,424,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,10,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58754,19,11,202,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58755,19,11,461,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,11,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58756,19,11,458,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,8,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58757,19,11,351,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,9,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58758,19,11,371,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,11,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58759,19,11,497,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,11,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58760,19,11,246,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,12,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58761,19,11,483,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,15,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58762,19,11,426,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,12,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58763,19,11,376,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,16,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58764,19,11,243,专业核心课,48,,1,42,电子信息与计算机工程系,教授,10,80,普通教室,综合楼C座,38,1.9048,9,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58765,20,14,172,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,10,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58766,20,14,466,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,16,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58767,20,12,176,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,80,普通教室,综合楼C座,35,1.7778,14,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58768,20,14,499,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,13,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58769,20,14,337,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,13,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58770,20,14,299,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,11,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58771,20,14,171,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,9,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58772,20,14,175,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,13,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58773,20,14,431,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,17,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58774,20,14,233,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,17,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58775,20,14,417,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,3,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58776,20,14,331,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,7,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58777,20,14,492,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,6,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58778,20,14,230,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,14,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58779,20,14,454,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58780,20,14,500,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,14,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58781,20,14,369,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,9,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58782,20,14,291,专业选修课,36,,1,45,电子信息与计算机工程系,副教授,12,60,机房实验室,综合楼C座,15,1.3333,3,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58783,21,4,302,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,100,阶梯教室,综合楼A座,26,1.3514,14,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58784,21,4,443,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,100,阶梯教室,综合楼A座,26,1.3514,11,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
